cust_id,applicant_age,loan_id,amt_req,rent_own,mthly_rent_amt,bank_acct_dd,loan_dur,pmt_ach,nm_pmt,pmt_amt,amt_aprv,dur_aprv,pmt_amt_aprv,county,primary_city,state,domain,bank_nm,email_dur,res_dur,bank_acct_dur,pmt_freq,home_phone_type,has_other_phone,how_use_money,mthly_income_amt,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,flgGood,req_inc_ratio,rent_ratio,pmt_ratio,pmt_amt_apv_match,amt_apv_match,name
28baca3b62,61,1,400,0,0,1,8,1,8,115.88,400,8,115.88,Jerome County,Jerome,ID,hotmail.com,Unknown,1 year or more,3+ years,3+ years,Monthly,Mobile,1,Bills,1334,568,612,660,709,639,1,29.985007500000002,0.0,0.08686656699999999,1,1,yq
43d6342983,42,1,800,0,600,1,8,1,17,105.88,800,8,105.88,Jerome County,Jerome,ID,hotmail.com,JPMORGAN CHASE BANK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Bills (Home / Utilities),2180,515,551,558,680,610,1,36.69724771,27.52293578,0.048568807,1,1,xuxiaodong
e6d036221e,38,1,800,1,500,0,8,1,8,231.76,800,8,231.76,Jerome County,Jerome,ID,gmail.com,US BANK,4-12 months,3+ years,3+ years,Monthly,Mobile,0,Bills (General),3800,405,604,651,668,635,0,21.05263158,13.15789474,0.060989474,1,1,xuxiaodong
f58034e8a9,29,1,600,1,450,1,5,1,10,94.7,500,5,94.7,Jerome County,Jerome,ID,hotmail.com,Unknown,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,1,Bills (General),1680,473,613,644,689,593,0,35.71428571,26.78571429,0.056369048,1,0,xuxiaodong
3da17c9cb1,60,1,600,1,550,1,5,1,10,94.7,500,5,94.7,Minidoka County,Paul,ID,gmail.com,KEYBANK NATIONAL ASSOCIATION,1 year or more,3+ years,6 months or less,Semi-monthly,Mobile,1,Medical,2060,586,560,564,666,613,0,29.12621359,26.69902913,0.045970874,1,0,yuqing
19c13e1fd5,50,1,500,0,500,1,5,1,5,193.91,500,5,193.91,Minidoka County,Rupert,ID,bing.com,FIRST FEDERAL SAVINGS BANK-TWIN FALL,1 year or more,3+ years,3+ years,Monthly,Home,0,Other,1800,492,581,644,677,615,1,27.77777778,27.77777778,0.10772777800000001,1,1,xxd
1975c2bd61,40,1,500,0,525,1,3,1,6,138.48,500,3,138.48,Bonneville County,Idaho Falls,ID,hotmail.com,Unknown,3 months or less,6 months or less,1-2 years,Semi-monthly,Mobile,0,Bills,2144,425,590,617,613,601,1,23.32089552,24.4869403,0.06458955200000001,1,1,xxd
1d1df8b519,40,1,800,1,1000,1,6,1,13,77.39,500,6,77.39,Bonneville County,Idaho Falls,ID,gmail.com,JPMORGAN CHASE BANK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Bills (Medical),3200,550,538,553,660,604,0,25.0,31.25,0.024184375,1,0,yuqing
3618df83df,55,1,600,1,300,0,8,1,13,77.39,500,6,77.39,Bonneville County,Idaho Falls,ID,bing.com,Unknown,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,1,Bills (Auto),1666,681,514,545,645,569,1,36.01440576,18.00720288,0.046452581,1,0,xuxiaodong
46b8f92e36,39,1,500,0,1033,1,6,1,13,77.39,500,6,77.39,Bonneville County,Idaho Falls,ID,bing.com,Unknown,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Medical,2600,566,527,560,680,576,1,19.23076923,39.73076923,0.029765385,1,1,
7eb8b99253,45,1,500,1,300,0,5,1,10,94.7,500,5,94.7,Bonneville County,Idaho Falls,ID,aol.com,Unknown,1 year or more,1-2 years,1-2 years,Semi-monthly,Mobile,1,Bills,2000,583,604,649,670,616,0,25.0,15.0,0.04735,1,1,qq
d04835e81d,32,1,800,1,375,0,5,1,10,92.17,500,5,92.17,Bonneville County,Idaho Falls,ID,hotmail.com,Unknown,1 year or more,1-2 years,3+ years,Bi-weekly,Home,0,Bills (General),3850,536,501,554,623,582,0,20.77922078,9.74025974,0.02394026,1,0,qq
ee1d1531f0,40,1,800,0,325,1,8,1,17,105.88,800,8,89.57,Bonneville County,Idaho Falls,ID,hotmail.com,Unknown,1 year or more,1-2 years,7-12 months,Bi-weekly,Mobile,1,Other,1070,541,577,614,578,617,0,74.76635514,30.37383178,0.098953271,0,1,jack ma
eb70879a02,38,1,500,1,265,1,5,1,5,193.91,500,5,193.91,Bonneville County,Idaho Falls,ID,hotmail.com,ANHEUSER-BUSCH EMPL. CREDIT UNION,1 year or more,6 months or less,3+ years,Monthly,Mobile,0,Bills,1100,521,569,657,711,582,1,45.45454545,24.09090909,0.176281818,1,1,yq
227e234ef0,64,1,800,1,959,1,8,1,8,231.76,800,8,231.76,Bonneville County,Idaho Falls,ID,bing.com,EAST IDAHO CREDIT UNION,1 year or more,3+ years,3+ years,Monthly,Home,1,Bills,3723,583,578,562,668,613,0,21.48804727,25.75879667,0.062250873,1,1,xxd
4f21a2d05a,35,1,800,0,1053,1,8,1,8,231.76,800,8,231.76,Bonneville County,Idaho Falls,ID,bing.com,BANK OF COMMERCE (ID),1 year or more,3+ years,3+ years,Monthly,Mobile,1,Other,3200,669,598,596,680,631,1,25.0,32.90625,0.072425,1,1,qq
5c77318e8a,45,1,800,0,450,1,5,1,10,92.17,500,5,92.17,Bonneville County,Idaho Falls,ID,bing.com,TRANSPORTATION ALLIANCE BANK,3 months or less,1-2 years,3+ years,Bi-weekly,Mobile,0,Bills,2520,530,591,631,644,611,0,31.74603175,17.85714286,0.036575397,1,0,yuqing
634ffccb27,43,1,500,1,0,1,5,1,10,92.17,500,5,92.17,Bonneville County,Idaho Falls,ID,gmail.com,JPMORGAN CHASE BANK,1 year or more,1-2 years,7-12 months,Bi-weekly,Mobile,0,Other,3000,530,511,525,628,581,0,16.66666667,0.0,0.030723333,1,1,yuqing
981f0c1db3,35,1,300,1,825,0,5,1,10,56.82,300,5,56.82,Bonneville County,Idaho Falls,ID,bing.com,JPMORGAN CHASE BANK,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,1,Bills (Medical),3915,540,543,573,645,603,1,7.662835249,21.07279693,0.01451341,1,1,yuqing
fac4f13374,44,1,700,1,595,1,8,1,6,171.75,500,6,171.75,Bonneville County,Idaho Falls,ID,yahoo.com,US BANK,1 year or more,3+ years,3+ years,Monthly,Home,0,Bills (General),1500,297,543,564,655,603,1,46.66666667,39.66666667,0.1145,1,0,yuqing
4c1d863cf2,21,1,500,1,595,1,5,1,10,92.17,500,5,92.17,Madison County,Rexburg,ID,hotmail.com,EAST IDAHO CREDIT UNION,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,1,Bills (General),3000,677,631,649,699,594,1,16.66666667,19.83333333,0.030723333,1,1,qq
b639616192,32,1,500,1,0,0,3,1,6,138.48,500,3,138.48,Madison County,Rexburg,ID,hotmail.com,BEEHIVE FEDERAL CREDIT UNION,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,0,Bills (General),5500,645,532,567,676,608,1,9.090909091,0.0,0.025178182,1,1,
ca19ee210a,47,1,800,1,595,1,8,1,13,77.39,500,6,77.39,Madison County,Rexburg,ID,bing.com,U S A A FEDERAL SAVINGS BANK,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,1,Bills (General),2198,543,539,532,629,598,0,36.39672429,27.07006369,0.035209281,1,0,xuxiaodong
90fb948b4a,60,1,800,1,170,1,8,1,8,231.76,800,8,231.76,Nez Perce County,Lewiston,ID,bing.com,ZIONS FIRST NATIONAL BANK,4-12 months,3+ years,3+ years,Monthly,Mobile,0,Other,713,734,570,590,680,623,1,112.2019635,23.84291725,0.325049088,1,1,dd
18a3de5c4e,42,1,600,0,829,0,6,1,13,77.39,500,6,77.39,Canyon County,Caldwell,ID,bing.com,Unknown,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,1,Other,2197,499,509,508,642,570,0,27.30996814,37.73327264,0.035225307000000004,1,0,qq
8b4cad490a,30,1,300,1,650,0,8,1,13,46.43,300,6,46.43,Canyon County,Caldwell,ID,hotmail.com,Unknown,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,1,Bills (Auto),1100,645,518,536,621,582,0,27.27272727,59.09090909,0.042209091,1,1,dd
702ace7f8a,48,1,800,1,1200,1,8,1,6,171.75,500,6,171.75,Canyon County,Caldwell,ID,bing.com,Unknown,1 year or more,1-2 years,3+ years,Monthly,Mobile,1,Other,3133,614,516,542,631,562,0,25.53463134,38.30194702,0.054819662000000005,1,0,xxd
9f1d9957c7,27,1,300,1,600,1,8,1,17,39.7,300,8,33.59,Ada County,Eagle,ID,bing.com,Unknown,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,0,Other,1500,530,557,615,653,601,0,20.0,40.0,0.026466667000000003,0,1,yuqing
14531887a5,42,1,600,1,0,1,8,1,6,171.75,500,6,171.75,Gem County,Emmett,ID,aol.com,CAPITAL EDUCATORS FCU,3 months or less,3+ years,6 months or less,Monthly,Home,0,Bills (Auto),727,454,538,554,663,606,0,82.53094911,0.0,0.23624484199999998,1,0,
9ace72ef1f,41,1,600,1,575,1,5,1,10,94.7,500,5,94.7,Gem County,Emmett,ID,hotmail.com,Unknown,1 year or more,7-12 months,1-2 years,Semi-monthly,Mobile,0,Other,1600,231,587,636,679,619,1,37.5,35.9375,0.0591875,1,0,
d362d7331b,41,1,500,0,287,1,5,1,5,193.91,500,5,193.91,Payette County,Fruitland,ID,gmail.com,Unknown,1 year or more,3+ years,6 months or less,Monthly,Home,0,Bills (Medical),4600,521,516,552,644,596,1,10.86956522,6.239130435,0.042154348,1,1,xuxiaodong
749c009449,60,1,800,0,120,1,8,1,6,171.75,500,6,171.75,Elmore County,Glenns Ferry,ID,aol.com,PIONEER FEDERAL CREDIT UNION,1 year or more,3+ years,3+ years,Monthly,Mobile,0,Bills (General),1194,493,603,687,717,591,0,67.00167504,10.05025126,0.143844221,1,0,qq
d751257fb2,58,1,400,0,0,0,5,1,10,73.74,400,5,73.74,Canyon County,Greenleaf,ID,yahoo.com,Unknown,1 year or more,3+ years,3+ years,Bi-weekly,Home,1,Bills (Home / Utilities),1920,660,553,565,674,603,1,20.83333333,0.0,0.03840625,1,1,qq
bab196e7cb,27,1,800,1,400,0,8,1,12,84.03,500,6,84.03,Ada County,Kuna,ID,bing.com,Unknown,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,1,Bills (General),1300,670,568,617,668,596,0,61.53846154,30.76923077,0.06463846200000001,1,0,yuqing
66089fab52,50,1,700,0,0,1,8,1,13,77.39,500,6,77.39,Gem County,Letha,ID,gmail.com,BANK OF THE CASCADES,1 year or more,3+ years,3+ years,Bi-weekly,Home,1,Bills (General),2750,50,618,657,687,625,1,25.45454545,0.0,0.028141818,1,0,qq
46b8190229,46,1,500,1,0,1,5,1,5,193.91,500,5,193.91,Owyhee County,Marsing,ID,hotmail.com,Unknown,1 year or more,1-2 years,3+ years,Monthly,Mobile,1,Bills (General),1300,616,579,587,680,586,1,38.46153846,0.0,0.149161538,1,1,
0532e99235,42,1,800,1,750,1,8,1,6,171.75,500,6,171.75,Ada County,Meridian,ID,aol.com,PIONEER FEDERAL CREDIT UNION,1 year or more,1-2 years,3+ years,Monthly,Home,1,Other,3212,716,501,521,668,561,0,24.90660025,23.34993773,0.053471357000000004,1,0,xxd
85fb1842f6,30,1,800,1,710,1,5,1,10,147.47,800,5,147.47,Ada County,Meridian,ID,gmail.com,Unknown,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,1,Pay off loans / overdrawn acct,2400,521,552,608,633,596,1,33.33333333,29.58333333,0.061445833,1,1,dd
e5f45df0b3,60,1,800,1,450,1,6,1,13,77.39,500,6,77.39,Ada County,Meridian,ID,bing.com,IDAHO CENTRAL CREDIT UNION,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,1,Bills (Medical),1050,598,530,532,658,587,0,76.19047619,42.85714286,0.07370476200000001,1,0,yuqing
14a40f2071,27,1,500,1,500,0,6,1,13,77.39,500,6,77.39,Canyon County,Middleton,ID,bing.com,IDAHO INDEPENDENT BANK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Other,1920,586,521,540,679,584,1,26.04166667,26.04166667,0.040307292,1,1,xuxiaodong
2106e78b96,51,1,800,0,873,1,5,1,10,92.17,500,5,92.17,Ada County,Meridian,ID,gmail.com,IDAHO CENTRAL CREDIT UNION,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,1,Bills (Medical),2466,499,559,569,677,608,0,32.44120032,35.40145985,0.037376318,1,0,yuqing
241143a07a,31,1,800,1,375,0,8,1,12,84.03,500,6,84.03,Ada County,Meridian,ID,gmail.com,Unknown,1 year or more,6 months or less,3+ years,Semi-monthly,Mobile,1,Bills (General),2404,715,570,595,570,584,1,33.27787022,15.59900166,0.034954242999999996,1,0,xuxiaodong
494fb20e3b,41,1,800,1,850,0,6,1,6,171.75,500,6,171.75,Ada County,Meridian,ID,gmail.com,IDAHO CENTRAL CREDIT UNION,1 year or more,1-2 years,6 months or less,Monthly,Mobile,1,Other,2600,620,521,543,672,597,1,30.76923077,32.69230769,0.066057692,1,0,jack ma
890ea01178,56,1,500,0,703,1,6,1,6,171.75,500,6,171.75,Ada County,Meridian,ID,yahoo.com,US BANK,1 year or more,3+ years,1-2 years,Monthly,Mobile,0,Bills,1850,579,565,560,680,624,0,27.02702703,38.0,0.092837838,1,1,
c19c04cf81,41,1,800,0,1200,0,8,1,13,77.39,500,6,77.39,Ada County,Meridian,ID,hotmail.com,Unknown,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,0,Bills (Medical),3600,530,597,638,680,608,0,22.22222222,33.33333333,0.021497222000000003,1,0,yq
f906d3d0e9,23,1,800,1,0,0,8,1,6,171.75,500,6,171.75,Ada County,Meridian,ID,yahoo.com,US BANK,1 year or more,3+ years,6 months or less,Monthly,Mobile,1,Other,1500,548,517,537,594,583,0,53.33333333,0.0,0.1145,1,0,qq
dccda83b0a,50,1,800,1,750,1,7,1,7,249.97,800,7,249.97,Elmore County,Mountain Home,ID,gmail.com,Unknown,1 year or more,6 months or less,3+ years,Monthly,Mobile,1,Rent / Mortgage,4324,734,607,614,687,602,1,18.5013876,17.34505088,0.057809898,1,1,xuxiaodong
547b3010e0,28,1,800,1,700,0,8,1,13,77.39,500,6,77.39,Canyon County,Nampa,ID,gmail.com,CAPITAL EDUCATORS FCU,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,1,Bills (General),2240,576,599,614,594,581,0,35.71428571,31.25,0.034549107,1,0,yuqing
b911eb39bd,61,1,500,1,200,1,5,1,5,193.91,500,5,193.91,Canyon County,Nampa,ID,bing.com,Unknown,1 year or more,1-2 years,1-2 years,Monthly,Home,1,Car,1585,586,543,578,623,574,0,31.54574132,12.61829653,0.122340694,1,1,jack ma
c1bbf1c823,59,1,600,0,430,1,5,1,5,193.91,500,5,193.91,Canyon County,Nampa,ID,bing.com,D L EVANS BANK,1 year or more,3+ years,6 months or less,Monthly,Mobile,0,Bills,1236,562,572,563,680,613,0,48.54368932,34.78964401,0.15688511300000002,1,0,dd
f9f022a917,52,1,800,0,590,0,5,1,5,193.91,500,5,193.91,Canyon County,Parma,ID,gmail.com,Unknown,1 year or more,1-2 years,6 months or less,Monthly,Mobile,1,Bills (Medical),2500,716,515,524,634,581,1,32.0,23.6,0.077564,1,0,yq
e298baae1c,60,1,300,0,0,1,5,1,5,116.34,300,5,116.34,Payette County,Payette,ID,hotmail.com,US BANK,1 year or more,3+ years,3+ years,Monthly,Work,0,Bills,1730,583,577,595,680,622,1,17.34104046,0.0,0.067248555,1,1,xxd
76da1d7a30,75,1,800,0,1208,0,6,1,6,274.81,800,6,274.81,Canyon County,Nampa,ID,hotmail.com,US BANK,1 year or more,3+ years,6 months or less,Monthly,Mobile,1,Bills (Home / Utilities),3872,678,697,743,781,627,0,20.66115702,31.19834711,0.070973657,1,1,
aefece7015,58,1,800,1,485,1,8,1,13,77.39,500,6,77.39,Canyon County,Nampa,ID,yahoo.com,KEYBANK NATIONAL ASSOCIATION,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,1,Other,1980,559,523,528,643,585,0,40.4040404,24.49494949,0.039085859,1,0,yuqing
55a14ef410,41,1,400,1,350,0,6,1,6,137.4,400,6,137.4,Canyon County,Nampa,ID,yahoo.com,Unknown,1 year or more,1-2 years,6 months or less,Monthly,Mobile,0,Medical,3200,655,595,625,692,622,0,12.5,10.9375,0.0429375,1,1,xuxiaodong
778a98ac3d,41,1,800,0,750,1,8,1,8,231.76,800,8,231.76,Canyon County,Nampa,ID,bing.com,IDAHO INDEPENDENT BANK,1 year or more,3+ years,3+ years,Monthly,Mobile,1,Bills,3113,507,602,638,668,636,0,25.69868294,24.09251526,0.074449084,1,1,
afab5b6797,34,1,500,1,400,1,5,1,5,193.91,500,5,193.91,Canyon County,Nampa,ID,bing.com,JPMORGAN CHASE BANK,1 year or more,7-12 months,7-12 months,Monthly,Mobile,0,Bills (General),1750,523,552,590,586,569,1,28.57142857,22.85714286,0.110805714,1,1,jack ma
f275bfa0d3,52,1,800,1,750,1,8,1,8,231.76,800,8,231.76,Canyon County,Nampa,ID,yahoo.com,JPMORGAN CHASE BANK,1 year or more,7-12 months,3+ years,Monthly,Home,0,Bills (General),2486,528,579,634,667,610,1,32.18020917,30.1689461,0.093226066,1,1,xxd
056b3e7ed8,60,1,400,1,571,1,8,1,8,115.88,400,8,137.4,Ada County,Boise,ID,yahoo.com,Unknown,1 year or more,6 months or less,7-12 months,Monthly,Mobile,0,Other,985,530,624,662,718,603,0,40.60913706,57.96954315,0.11764467,0,1,xxd
7f4927b467,40,1,800,1,475,0,8,1,13,77.39,500,6,77.39,Ada County,Boise,ID,hotmail.com,Unknown,3 months or less,3+ years,7-12 months,Bi-weekly,Home,1,Bills (General),1440,621,532,597,656,593,1,55.55555556,32.98611111,0.053743056,1,0,qq
f0fbecb9da,42,1,500,1,1000,1,5,1,10,92.17,500,5,92.17,Ada County,Boise,ID,gmail.com,Unknown,1 year or more,6 months or less,7-12 months,Bi-weekly,Mobile,1,Bills,2750,573,593,619,671,608,0,18.18181818,36.36363636,0.033516364,1,1,dd
1e504cd34b,53,1,700,1,443,1,8,1,6,171.75,500,6,171.75,Ada County,Boise,ID,hotmail.com,US BANK,1 year or more,6 months or less,6 months or less,Monthly,Home,0,Bills (Home / Utilities),1368,460,543,568,680,596,1,51.16959064,32.38304094,0.125548246,1,0,qq
da6f8ede35,53,1,500,1,650,1,6,1,12,84.03,500,6,84.03,Ada County,Boise,ID,hotmail.com,Unknown,1 year or more,3+ years,3+ years,Semi-monthly,Home,1,Bills,4450,542,562,565,680,603,1,11.23595506,14.60674157,0.018883146,1,1,jack ma
0ecfe36a59,26,1,300,1,525,1,3,1,6,81.6,300,3,81.6,Ada County,Boise,ID,bing.com,CAPITAL EDUCATORS FCU,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,0,Other,2400,713,541,558,584,575,0,12.5,21.875,0.034,1,1,dd
1db2752b95,70,1,400,1,550,1,8,1,8,115.88,400,8,115.88,Ada County,Boise,ID,yahoo.com,CAPITAL EDUCATORS FCU,1 year or more,3+ years,3+ years,Monthly,Home,1,Bills (General),2289,614,551,592,680,615,0,17.47487986,24.02795981,0.050624727,1,1,xuxiaodong
6c739dc243,27,1,300,1,312,1,3,1,6,81.6,300,3,81.6,Ada County,Boise,ID,yahoo.com,Unknown,1 year or more,6 months or less,1-2 years,Bi-weekly,Mobile,0,Other,1900,638,552,586,603,580,1,15.78947368,16.42105263,0.042947368,1,1,jack ma
88430e498e,25,1,800,1,850,1,8,1,13,77.39,500,6,77.39,Ada County,Boise,ID,gmail.com,Unknown,4-12 months,7-12 months,1-2 years,Bi-weekly,Mobile,1,Bills,2400,541,609,654,706,602,0,33.33333333,35.41666667,0.032245833,1,0,
a4c59d3ddc,57,1,500,1,325,1,8,1,6,171.75,500,6,171.75,Ada County,Boise,ID,aol.com,Unknown,1 year or more,3+ years,3+ years,Monthly,Mobile,0,Bills (General),1300,616,501,501,602,572,1,38.46153846,25.0,0.132115385,1,1,yuqing
e811728d50,63,1,800,0,2140,1,5,1,5,193.91,500,5,193.91,Ada County,Boise,ID,bing.com,GOLDEN ONE CREDIT UNION,1 year or more,3+ years,1-2 years,Monthly,Mobile,1,Bills (Auto),5965,543,572,581,680,619,1,13.41156748,35.875943,0.032507963,1,0,xuxiaodong
37e736b7df,33,1,800,1,325,1,8,1,12,84.03,500,6,84.03,Ada County,Boise,ID,hotmail.com,GLACIER BANK-MOUNTAIN WEST DIV,1 year or more,1-2 years,1-2 years,Semi-monthly,Mobile,1,Bills (Auto),2675,612,533,545,639,601,0,29.90654206,12.14953271,0.031413084,1,0,
8dd4a7ff6d,23,1,500,1,0,1,5,1,10,92.17,500,5,92.17,Ada County,Boise,ID,aol.com,Unknown,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,0,Other,1300,562,612,624,696,597,0,38.46153846,0.0,0.0709,1,1,yuqing
0496faadcc,65,1,500,0,1120,1,6,1,6,171.75,500,6,171.75,Ada County,Boise,ID,aol.com,Unknown,1 year or more,3+ years,3+ years,Monthly,Mobile,0,Bills (General),3500,763,627,650,667,643,1,14.28571429,32.0,0.04907142900000001,1,1,dd
49db48aa10,50,1,800,1,725,1,5,1,10,92.17,500,5,92.17,Ada County,Boise,ID,yahoo.com,GLACIER BANK-MOUNTAIN WEST DIV,1 year or more,3+ years,1-2 years,Bi-weekly,Work,0,Bills (General),3400,582,604,622,670,613,0,23.52941176,21.32352941,0.027108824,1,0,xxd
593c2aeb25,37,1,300,1,600,0,3,1,6,81.6,300,3,81.6,Ada County,Boise,ID,yahoo.com,Unknown,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,0,Bills (Auto),1600,645,565,632,655,594,1,18.75,37.5,0.051,1,1,jack ma
6ec6b5510f,61,1,800,1,795,1,8,1,6,171.75,500,6,171.75,Ada County,Boise,ID,hotmail.com,Unknown,1 year or more,1-2 years,1-2 years,Monthly,Mobile,0,Other,4141,705,513,519,640,585,0,19.31900507,19.19826129,0.041475489,1,0,
aead64de47,45,1,500,1,650,0,8,1,6,171.75,500,6,171.75,Ada County,Boise,ID,gmail.com,US BANK,1 year or more,7-12 months,1-2 years,Monthly,Mobile,0,Bills (Auto),1800,521,517,554,596,585,0,27.77777778,36.11111111,0.095416667,1,1,yuqing
47ab15e7c8,38,1,500,1,400,1,5,1,10,92.17,500,5,92.17,Ada County,Boise,ID,bing.com,GLACIER BANK-MOUNTAIN WEST DIV,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,1,Bills (General),1340,754,530,572,638,600,1,37.31343284,29.85074627,0.068783582,1,1,
a1d16b8d4d,31,1,400,1,550,1,3,1,6,108.8,400,3,108.8,Ada County,Boise,ID,gmail.com,IDAHO CENTRAL CREDIT UNION,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,1,Bills (General),3392,564,554,603,628,616,0,11.79245283,16.21462264,0.032075472,1,1,
dd87b5e504,52,1,800,0,741,0,8,1,16,113.77,800,8,113.77,Ada County,Boise,ID,gmail.com,US BANK,1 year or more,7-12 months,3+ years,Semi-monthly,Mobile,1,School,4600,642,652,671,711,654,1,17.39130435,16.10869565,0.024732609,1,1,
0dd3c08bf4,64,1,800,0,0,1,6,1,13,123.82,800,6,123.82,Ada County,Boise,ID,bing.com,GLACIER BANK-MOUNTAIN WEST DIV,1 year or more,3+ years,6 months or less,Bi-weekly,Work,1,Pay off loans / overdrawn acct,2086,589,547,565,680,605,1,38.35091083,0.0,0.059357622,1,1,dd
bb301c7ee5,29,1,300,1,350,0,5,1,10,56.82,300,5,56.82,Ada County,Boise,ID,gmail.com,Unknown,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,0,Other,2400,762,623,674,721,610,0,12.5,14.58333333,0.023675,1,1,xuxiaodong
c00699ef1b,35,1,500,0,1200,1,5,1,10,94.7,500,5,94.7,Ada County,Boise,ID,aol.com,Unknown,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,1,Bills,2594,760,597,644,671,617,1,19.27525058,46.26060139,0.036507325,1,1,yq
dce2dddbe1,25,1,500,1,400,1,8,1,13,77.39,500,6,77.39,Ada County,Boise,ID,bing.com,Unknown,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,1,Other,1700,542,617,634,712,592,0,29.41176471,23.52941176,0.04552352900000001,1,1,jack ma
38fa025000,25,1,300,1,680,1,4,1,8,65.09,300,4,65.09,Ada County,Boise,ID,bing.com,JPMORGAN CHASE BANK,1 year or more,6 months or less,1-2 years,Bi-weekly,Mobile,0,Other,1300,521,615,669,724,590,0,23.07692308,52.30769231,0.050069231,1,1,
43c97c4e6d,53,1,800,0,403,1,8,1,8,231.76,800,8,231.76,Ada County,Garden City,ID,bing.com,US BANK,1 year or more,3+ years,1-2 years,Monthly,Mobile,0,Bills,1984,87,603,652,676,640,1,40.32258065,20.3125,0.116814516,1,1,xxd
a332a2aa07,55,1,500,1,200,1,8,1,8,144.85,500,8,144.85,Ada County,Garden City,ID,gmail.com,GLACIER BANK-MOUNTAIN WEST DIV,1 year or more,7-12 months,6 months or less,Monthly,Mobile,0,Bills (Auto),2800,453,565,563,630,613,0,17.85714286,7.142857143,0.051732143,1,1,yuqing
5439075aa3,58,1,800,0,200,1,8,1,13,77.39,500,6,77.39,Kootenai County,Coeur D Alene,ID,gmail.com,JPMORGAN CHASE BANK,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,1,Other,1640,583,547,556,680,599,1,48.780487799999996,12.19512195,0.047189024,1,0,qq
cd9e7d226e,35,1,700,1,875,0,8,1,13,77.39,500,6,77.39,Kootenai County,Hayden,ID,bing.com,Unknown,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,1,School,2138,546,509,540,667,578,0,32.74087933,40.92609916,0.036197381,1,0,jack ma
335d6beda1,30,1,800,0,425,0,8,1,13,77.39,500,6,77.39,Latah County,Moscow,ID,hotmail.com,POTLATCH NO 1 FEDERAL CREDIT UNION,1 year or more,6 months or less,1-2 years,Bi-weekly,Work,1,Bills (Home / Utilities),2200,521,522,593,569,574,0,36.36363636,19.31818182,0.035177272999999995,1,0,yq
59d02b8afc,37,1,300,1,500,1,3,1,3,170.81,300,3,170.81,Latah County,Moscow,ID,gmail.com,US BANK,1 year or more,1-2 years,1-2 years,Monthly,Mobile,1,Medical,3026,732,519,550,661,601,0,9.914077991000001,16.52346332,0.056447455,1,1,xxd
b6514d8366,40,1,800,1,650,1,8,1,6,171.75,500,6,171.75,Latah County,Moscow,ID,hotmail.com,POTLATCH NO 1 FEDERAL CREDIT UNION,1 year or more,1-2 years,3+ years,Monthly,Home,0,Bills,2813,297,584,652,695,634,1,28.43938855,23.1070032,0.061055812,1,0,qq
b6514d8366,40,2,800,1,650,1,8,1,6,171.75,500,6,171.75,Latah County,Moscow,ID,hotmail.com,POTLATCH NO 1 FEDERAL CREDIT UNION,1 year or more,1-2 years,3+ years,Monthly,Home,0,Bills,2813,297,584,652,695,634,1,28.43938855,23.1070032,0.061055812,1,0,
33ba597a62,45,1,800,0,0,1,8,1,6,171.75,500,6,171.75,Shoshone County,Osburn,ID,bing.com,PANHANDLE STATE BANK,1 year or more,3+ years,1-2 years,Monthly,Mobile,1,Bills (Medical),2500,50,543,554,642,600,1,32.0,0.0,0.0687,1,0,jack ma
4e2596067f,70,1,500,0,0,1,5,1,5,193.91,500,5,193.91,Shoshone County,Osburn,ID,bing.com,PANHANDLE STATE BANK,1 year or more,3+ years,3+ years,Monthly,Mobile,1,Bills (General),2400,50,551,582,680,615,1,20.83333333,0.0,0.080795833,1,1,yuqing
